City,Age,Salary,Target
-1.464109309186381,0.014298237660916606,0.2513859653735522,-0.5713942077086105
-0.5980400725166338,-0.42126673611073173,-0.6503584273347685,1.7501052452214612
1.30731224815681,1.7225574987002452,-0.7377979314434566,-0.5713942077086105
-1.1176816145184822,-0.8182712240386903,0.03019644196016949,-0.5713942077086105
-1.6373231565203306,-0.024262248182773016,-0.8126410495902989,-0.5713942077086105
-1.2908954618524315,1.2461521131866948,-1.1125036539271564,-0.5713942077086105
0.44124301148706285,1.801958396285837,0.03019644196016949,-0.5713942077086105
-0.42482622518268437,1.2461521131866948,1.465344282505832,-0.5713942077086105
-1.1176816145184822,0.014298237660916606,-1.6584123965070714,-0.5713942077086105
-0.7712539198505832,1.4049539083578784,-1.0077134858865875,-0.5713942077086105
0.7876707061549617,0.8491476252587361,0.03019644196016949,-0.5713942077086105
-0.2516123778487349,0.7697467276731443,1.5274929883409312,-0.5713942077086105
0.7876707061549617,1.0079494204299195,-0.02774406595995613,-0.5713942077086105
-1.2908954618524315,0.8491476252587361,1.7357009555235023,-0.5713942077086105
0.44124301148706285,-1.850482892651383,-1.3752632848277602,1.7501052452214612
1.4805260954907595,0.014298237660916606,-0.6210485487153764,-0.5713942077086105
-0.07839853051478549,0.014298237660916606,-0.19409478173623834,-0.5713942077086105
0.6144568588210123,-1.215275711966649,0.03019644196016949,-0.5713942077086105
-1.1176816145184822,-0.26246494093954825,1.558224249033839,-0.5713942077086105
-1.1176816145184822,-1.1358748143810573,-0.8202871048823143,1.7501052452214612
-1.2908954618524315,1.166751215601103,-1.1560273532817054,-0.5713942077086105
-0.7712539198505832,1.0079494204299195,0.03019644196016949,-0.5713942077086105
1.1340984008228605,1.0873503180155113,-0.6510936249590007,-0.5713942077086105
0.7876707061549617,-0.8976721216242821,0.13390138502123974,1.7501052452214612
0.7876707061549617,-0.7388703264530987,1.867007251211381,1.7501052452214612
1.6537399428247088,0.014298237660916606,0.03019644196016949,-0.5713942077086105
-1.2908954618524315,0.014298237660916606,-1.8786776047270515,-0.5713942077086105
-0.2516123778487349,0.45214313733077743,-0.6971169962359391,-0.5713942077086105
-1.6373231565203306,0.45214313733077743,-1.0194276346993545,-0.5713942077086105
