Average_Temperature_C,Rainfall_mm,Soil_pH,Nitrogen_Content_kg_ha,Irrigation_Frequency_per_week,Sunlight_Exposure_hours_per_day,Pest_Infestation_Severity
29.4901424590337,254.6850573710127,6.488195362268321,63.08423613488198,2.5308126956465626,8.27491176659264,10
27.58520709648645,295.8918016284157,6.47598981624838,117.58116357427328,1.15847393345241,7.806546738732894,8
29.94306561430208,114.9177097376035,6.366501864618056,105.98831655769838,3.4512548407589483,7.739836425404867,7
32.56908956922408,292.4309081994943,7.099383724005582,128.9673613792756,3.4748407883816723,6.447891881947973,10
27.29753987582999,202.5685570817543,6.978949307768227,123.88050500786863,2.4834816917909164,6.564198760999361,4
27.29758912915246,136.87969882843868,6.352636587981403,112.5211533857515,1.970988343107401,9.2843143097874,7
32.737638446522176,62.58738174233831,6.16740841515126,148.63821716288922,2.44393113567488,9.54353095028698,8
30.302304187458727,63.19131446490066,6.132937568122998,103.35897301104086,2.7899887207974445,6.9387341315410005,6
26.591576842195146,223.00281398666368,6.46535999041669,61.310575650171984,1.8620609852259904,6.453842006099077,6
29.62768013075789,164.48224860850698,5.60414481244254,132.82735648159883,2.777459213895775,6.213666687738042,3
26.60974692156261,106.63040650902644,5.525643299021212,75.1853362345709,1.8933612196878968,8.433190454967587,5
26.60281073928923,203.49257658130816,7.091088783853296,127.73021481439184,2.528123256532704,8.861412850000821,10
28.725886814698104,113.2145295625278,6.463763636909265,102.68636371282417,1.0075826494957267,7.491239956812822,2
22.260159266026605,194.40793858610564,5.761762277107152,119.67955139643412,1.303453173755286,8.71870346996256,5
22.8252465024609,1070.8021867456723,5.971131869189002,109.60301609498012,3.3767521004920544,8.851835262238104,5
26.313137412277083,255.8880566529548,7.365007906194765,96.03861756750406,2.5153208955248285,9.74136912558762,7
24.961506638996728,255.1740401916948,6.454844554967975,86.44098659954032,2.280898597843658,6.259494551340429,4
28.94274199778582,169.33759953060033,6.919570100447945,85.30047509718364,2.538051860349828,6.76916689292432,6
25.27592777343637,137.7047773337539,6.464450460674653,113.63727057095906,2.5040909179827273,6.2741039503879525,9
23.763088895994127,140.63994913977365,6.5406472523827714,125.1273116937746,2.653094058040471,9.471975733344442,4
32.39694630676466,251.42863141705448,7.450489070567917,117.85170694844145,1.4339647060209306,9.170348640134277,6
27.322671098540397,132.04487069940302,7.431540887768574,69.84101011935627,2.83364299359649,8.298568282487356,9
28.20258461406377,102.26484342671152,5.930538091571669,99.39871801434911,3.799776002742561,6.334653640204733,10
23.72575544135963,71.17208546882671,7.122209132610636,129.1640072183063,1.587095617909119,7.0932494346148784,1
26.36685182642445,166.67328022110212,5.894485332334034,97.57040781890562,3.293691154171306,7.190879392234068,8
28.3327677691296,170.53302472996046,5.927074955767903,102.66342102293285,1.070507268454972,8.242972784061669,1
24.54701926773309,260.2271776007268,6.852186068329154,127.11360481708222,2.126491723964863,7.032175576146862,4
29.127094055037016,105.309674111516,6.310002197175097,116.12653062650917,1.3322455234915271,6.29183945565182,3
26.198083930243584,145.24781841709998,7.36308881421304,90.93449208823928,2.057426324787098,8.923049207413197,4
