Average_Temperature_C,Rainfall_mm,Soil_pH,Nitrogen_Content_kg_ha,Irrigation_Frequency_per_week,Sunlight_Exposure_hours_per_day,Pest_Infestation_Severity
0.4710044761894245,0.3009353418375667,0.029189183726123186,-1.3525668976296212,0.032782626365339705,0.19669915582322087,1.5979359202519994
-0.1725701389030481,0.5597628890288856,0.006324989129514588,0.627056486383734,-1.6280027333232558,-0.2134802513836108,0.8866357109254918
0.6240227103244347,-0.5769704577426213,-0.19877471128289645,0.20594153331001527,1.146688959958173,-0.2719030522927902,0.530985606262238
1.5112141548428693,0.5380243466266343,1.1741055696962628,1.0406648215481775,1.175232347046922,-1.403347578372864,1.5979359202519994
-0.2697573319431007,-0.02641849747093473,0.9485002649863353,0.8558826641475802,-0.024496698848168207,-1.3014896601560044,-0.5359647077275234
-0.26974069190970457,-0.4390229476866152,-0.22474801740441805,0.4432495276577796,-0.6447090501123156,1.0807022563379773,0.530985606262238
1.5681577031459146,-0.9056673903157001,-0.5717290522096992,1.755216777456223,-0.07236023398583043,1.3077160631205458,0.8866357109254918
0.7453899918559753,-0.9018739718336929,-0.6363020056094459,0.1104295436596501,0.3464338617677918,-0.9734833250784731,0.17533550159898423
-0.5082640532596305,0.10193303062691493,-0.013587467547699171,-1.4169958468531774,-0.7765314297044859,-1.3981366461897766,0.17533550159898423
0.517471015622159,-0.2656459827127845,-1.6268697727049881,1.1808807369359653,0.33127082608034997,-1.6084746600274409,-0.8916148123907771
-0.5021253663177916,-0.6290246155301039,-1.7739237329343058,-0.9129894415194075,-0.7386523195450948,0.3353146687443783,-0.18031460306426955
-0.5044687271081724,-0.020614551904827395,1.1585669673675154,0.9957249619199552,0.029527904405195433,0.7103384166746374,1.5979359202519994
0.21280383494675845,-0.5876684625251886,-0.016577857095132636,0.08599673326799266,-1.8106092749465554,-0.4896160454826493,-1.2472649170540309
-1.971615752321964,-0.07767692389741439,-1.3316108487676233,0.7032812901783764,-1.452550865033226,0.5853580158653824,-0.18031460306426955
-1.7807033424669814,5.427125207684934,-0.9394065927555603,0.33724698604665687,1.056526775736174,0.7019506655888346,-0.18031460306426955
-0.6023336749692437,0.3084916134874932,1.6716894533845583,-0.15548538946078427,0.014034664458133835,1.480976534421144,0.530985606262238
-1.058976599324358,0.30400673770677805,-0.03328564098252107,-0.5041232960004188,-0.2696599528614126,-1.5683400538808614,-0.5359647077275234
0.28606747093693924,-0.23514858252828053,0.837267408304202,-0.5455528470941478,0.04154336320872328,-1.1219849963824151,0.17533550159898423
-0.9527507060198489,-0.43384046968163054,-0.01529125572557837,0.48379294511178794,0.0004443011999146637,-1.5555456002293058,1.2422858155887455
-1.4638571285206647,-0.41540408668588535,0.12744535518927505,0.9011734316593571,0.1807658372322256,1.2450502475233232,-0.5359647077275234
1.4530562582253472,0.28048109927454895,1.8318181336893393,0.6368840861229821,-1.294607616595969,0.9808946959104597,0.17533550159898423
-0.26126685121569915,-0.469391440230286,1.7963232088356313,-1.107124293639986,0.39926365798850805,0.21741679076410167,1.2422858155887455
0.03600832840529623,-0.6564455633644272,-1.0154494038954958,-0.03342835377549891,1.568464442302344,-1.502518080243245,1.5979359202519994
-1.4764700833583237,-0.8517452023599754,1.2168635571914899,1.0478080628207622,-1.1092907082744015,-0.8381636670142368,-1.6029150217172847
